Coordinates,Attribute1,Attribute2,Metadata_1,Metadata_2,Metadata_3,Metadata_4,Metadata_5,File
"((3, 4), (4, 4))",58,203.39080459770116,500,2,2000,2,30502040502040304030503030201040502050204060502020106010506010502050304020601030205060306010605040,board_n_1450.txt
"((4, 1), (4, 2))",1537,597.5324689407311,500,2,2000,2,30502040502040304030503030201040502050204060502020106010506010502050304020601030205060306010605040,board_n_1450.txt
"((4, 2), (4, 3))",62,209.0483870967742,500,2,2000,2,30502040502040304030503030201040502050204060502020106010506010502050304020601030205060306010605040,board_n_1450.txt
"((4, 3), (4, 4))",83,230.67068273092372,500,2,2000,2,30502040502040304030503030201040502050204060502020106010506010502050304020601030205060306010605040,board_n_1450.txt
"((5, 5), (5, 6))",40,169.2,500,2,2000,2,30502040502040304030503030201040502050204060502020106010506010502050304020601030205060306010605040,board_n_1450.txt
"((0, 5), (0, 6))",66,183.42424242424244,500,2,2000,2,40204010403050206030204040304010605010203050103060103060202010403040306040605040205030606040305020,board_n_2159.txt
"((3, 5), (4, 5))",54,165.96296296296293,500,2,2000,2,40204010403050206030204040304010605010203050103060103060202010403040306040605040205030606040305020,board_n_2159.txt
"((3, 5), (3, 6))",47,155.57446808510642,500,2,2000,2,40204010403050206030204040304010605010203050103060103060202010403040306040605040205030606040305020,board_n_2159.txt
"((4, 1), (4, 2))",48,155.625,500,2,2000,2,40204010403050206030204040304010605010203050103060103060202010403040306040605040205030606040305020,board_n_2159.txt
"((4, 4), (5, 4))",43,146.83720930232556,500,2,2000,2,40204010403050206030204040304010605010203050103060103060202010403040306040605040205030606040305020,board_n_2159.txt
"((5, 0), (6, 0))",51,161.41176470588238,500,2,2000,2,40204010403050206030204040304010605010203050103060103060202010403040306040605040205030606040305020,board_n_2159.txt
"((5, 1), (6, 1))",47,155.34042553191492,500,2,2000,2,40204010403050206030204040304010605010203050103060103060202010403040306040605040205030606040305020,board_n_2159.txt
"((5, 3), (5, 4))",1644,600.2809639670936,500,2,2000,2,40204010403050206030204040304010605010203050103060103060202010403040306040605040205030606040305020,board_n_2159.txt
"((0, 2), (1, 2))",71,179.4788732394366,500,2,2000,2,40406030403060506030606050205010302060204030404020102030304050603040102050206030604030403010404060,board_n_1478.txt
"((0, 2), (0, 3))",54,157.00000000000003,500,2,2000,2,40406030403060506030606050205010302060204030404020102030304050603040102050206030604030403010404060,board_n_1478.txt
"((1, 1), (1, 2))",114,213.49122807017545,500,2,2000,2,40406030403060506030606050205010302060204030404020102030304050603040102050206030604030403010404060,board_n_1478.txt
"((1, 5), (1, 6))",189,241.2416225749559,500,2,2000,2,40406030403060506030606050205010302060204030404020102030304050603040102050206030604030403010404060,board_n_1478.txt
"((5, 0), (6, 0))",1438,313.4933936022256,500,2,2000,2,40406030403060506030606050205010302060204030404020102030304050603040102050206030604030403010404060,board_n_1478.txt
"((5, 1), (6, 1))",70,178.77142857142857,500,2,2000,2,40406030403060506030606050205010302060204030404020102030304050603040102050206030604030403010404060,board_n_1478.txt
"((5, 5), (5, 6))",64,170.95312499999997,500,2,2000,2,40406030403060506030606050205010302060204030404020102030304050603040102050206030604030403010404060,board_n_1478.txt
"((2, 3), (3, 3))",1840,425.56008022774245,500,2,2000,2,50604040506020201030403020304040605060103010406060503060305010401020104030403010505020103040201010,board_n_2171.txt
"((2, 4), (3, 4))",31,158.54838709677423,500,2,2000,2,50604040506020201030403020304040605060103010406060503060305010401020104030403010505020103040201010,board_n_2171.txt
"((3, 5), (3, 6))",32,164.46875000000003,500,2,2000,2,50604040506020201030403020304040605060103010406060503060305010401020104030403010505020103040201010,board_n_2171.txt
"((5, 2), (6, 2))",33,166.84848484848484,500,2,2000,2,50604040506020201030403020304040605060103010406060503060305010401020104030403010505020103040201010,board_n_2171.txt
"((5, 2), (5, 3))",27,144.07407407407405,500,2,2000,2,50604040506020201030403020304040605060103010406060503060305010401020104030403010505020103040201010,board_n_2171.txt
"((5, 4), (6, 4))",37,178.1081081081081,500,2,2000,2,50604040506020201030403020304040605060103010406060503060305010401020104030403010505020103040201010,board_n_2171.txt
"((2, 4), (2, 5))",86,169.19379844961242,500,2,2000,2,30605010306010103020403060502040502040306050104010504030302050102020605040304030502020203020306020,board_n_2165.txt
"((2, 5), (2, 6))",65,150.03076923076927,500,2,2000,2,30605010306010103020403060502040502040306050104010504030302050102020605040304030502020203020306020,board_n_2165.txt
"((4, 5), (4, 6))",1849,334.2319915527055,500,2,2000,2,30605010306010103020403060502040502040306050104010504030302050102020605040304030502020203020306020,board_n_2165.txt
"((0, 4), (1, 4))",89,168.89513108614227,500,2,2000,2,50101060402060404020406040205020306050504020401020506030502050301040203050203010302050604050506040,board_n_1487.txt
"((1, 2), (1, 3))",68,148.44117647058826,500,2,2000,2,50101060402060404020406040205020306050504020401020506030502050301040203050203010302050604050506040,board_n_1487.txt
"((1, 3), (1, 4))",165,206.62424242424248,500,2,2000,2,50101060402060404020406040205020306050504020401020506030502050301040203050203010302050604050506040,board_n_1487.txt
"((3, 0), (3, 1))",144,199.1898148148148,500,2,2000,2,50101060402060404020406040205020306050504020401020506030502050301040203050203010302050604050506040,board_n_1487.txt
"((4, 1), (5, 1))",110,182.70909090909095,500,2,2000,2,50101060402060404020406040205020306050504020401020506030502050301040203050203010302050604050506040,board_n_1487.txt
"((5, 0), (5, 1))",1424,304.4950508293213,500,2,2000,2,50101060402060404020406040205020306050504020401020506030502050301040203050203010302050604050506040,board_n_1487.txt
"((0, 0), (0, 1))",41,154.29268292682931,500,2,2000,2,40104040301010406030306050201010502040402040106030306010604040103060206040302040501050102030402030,board_n_430.txt
"((0, 1), (1, 1))",1708,418.6533074978615,500,2,2000,2,40104040301010406030306050201010502040402040106030306010604040103060206040302040501050102030402030,board_n_430.txt
"((0, 4), (1, 4))",46,167.58695652173913,500,2,2000,2,40104040301010406030306050201010502040402040106030306010604040103060206040302040501050102030402030,board_n_430.txt
"((2, 0), (3, 0))",49,171.86394557823124,500,2,2000,2,40104040301010406030306050201010502040402040106030306010604040103060206040302040501050102030402030,board_n_430.txt
"((3, 0), (4, 0))",65,196.63076923076923,500,2,2000,2,40104040301010406030306050201010502040402040106030306010604040103060206040302040501050102030402030,board_n_430.txt
"((3, 0), (3, 1))",91,222.35897435897436,500,2,2000,2,40104040301010406030306050201010502040402040106030306010604040103060206040302040501050102030402030,board_n_430.txt
"((0, 0), (1, 0))",48,198.48611111111111,500,2,2000,2,30501020505040503060104060103010405020404030206040403020201020502030305040503050103010206050404020,board_n_356.txt
"((1, 0), (1, 1))",43,187.7906976744186,500,2,2000,2,30501020505040503060104060103010405020404030206040403020201020502030305040503050103010206050404020,board_n_356.txt
"((1, 4), (2, 4))",39,178.2051282051282,500,2,2000,2,30501020505040503060104060103010405020404030206040403020201020502030305040503050103010206050404020,board_n_356.txt
"((2, 2), (3, 2))",60,219.45,500,2,2000,2,30501020505040503060104060103010405020404030206040403020201020502030305040503050103010206050404020,board_n_356.txt
"((2, 4), (3, 4))",39,177.56410256410257,500,2,2000,2,30501020505040503060104060103010405020404030206040403020201020502030305040503050103010206050404020,board_n_356.txt
"((2, 4), (2, 5))",38,175.39473684210526,500,2,2000,2,30501020505040503060104060103010405020404030206040403020201020502030305040503050103010206050404020,board_n_356.txt
"((2, 5), (3, 5))",29,146.20689655172413,500,2,2000,2,30501020505040503060104060103010405020404030206040403020201020502030305040503050103010206050404020,board_n_356.txt
"((3, 1), (4, 1))",1429,480.1863774201071,500,2,2000,2,30501020505040503060104060103010405020404030206040403020201020502030305040503050103010206050404020,board_n_356.txt
"((3, 5), (3, 6))",33,160.9090909090909,500,2,2000,2,30501020505040503060104060103010405020404030206040403020201020502030305040503050103010206050404020,board_n_356.txt
"((4, 3), (5, 3))",47,197.78014184397162,500,2,2000,2,30501020505040503060104060103010405020404030206040403020201020502030305040503050103010206050404020,board_n_356.txt
"((5, 2), (5, 3))",46,196.6086956521739,500,2,2000,2,30501020505040503060104060103010405020404030206040403020201020502030305040503050103010206050404020,board_n_356.txt
"((5, 3), (6, 3))",56,212.39285714285714,500,2,2000,2,30501020505040503060104060103010405020404030206040403020201020502030305040503050103010206050404020,board_n_356.txt
"((5, 3), (5, 4))",53,208.49056603773585,500,2,2000,2,30501020505040503060104060103010405020404030206040403020201020502030305040503050103010206050404020,board_n_356.txt
"((5, 5), (5, 6))",40,182.62499999999997,500,2,2000,2,30501020505040503060104060103010405020404030206040403020201020502030305040503050103010206050404020,board_n_356.txt
"((2, 0), (3, 0))",2,160.0,500,2,2000,2,20204060301040401050504060206020201030205020506040401040303040606030104040504040106060506060105030,board_n_342.txt
"((3, 2), (4, 2))",2,240.0,500,2,2000,2,20204060301040401050504060206020201030205020506040401040303040606030104040504040106060506060105030,board_n_342.txt
"((3, 5), (3, 6))",2,220.0,500,2,2000,2,20204060301040401050504060206020201030205020506040401040303040606030104040504040106060506060105030,board_n_342.txt
"((4, 2), (5, 2))",1986,1338.934162150927,500,2,2000,2,20204060301040401050504060206020201030205020506040401040303040606030104040504040106060506060105030,board_n_342.txt
"((4, 2), (4, 3))",2,160.0,500,2,2000,2,20204060301040401050504060206020201030205020506040401040303040606030104040504040106060506060105030,board_n_342.txt
"((4, 5), (4, 6))",2,320.0,500,2,2000,2,20204060301040401050504060206020201030205020506040401040303040606030104040504040106060506060105030,board_n_342.txt
"((5, 1), (5, 2))",2,200.0,500,2,2000,2,20204060301040401050504060206020201030205020506040401040303040606030104040504040106060506060105030,board_n_342.txt
"((5, 2), (5, 3))",2,220.0,500,2,2000,2,20204060301040401050504060206020201030205020506040401040303040606030104040504040106060506060105030,board_n_342.txt
"((0, 0), (0, 1))",17,192.05882352941177,500,2,2000,2,40204040503020206050203040501020604060103020301030506050303060306040301040106060201030404030505020,board_n_424.txt
"((1, 0), (1, 1))",1847,529.6394152680009,500,2,2000,2,40204040503020206050203040501020604060103020301030506050303060306040301040106060201030404030505020,board_n_424.txt
"((2, 0), (2, 1))",15,176.0,500,2,2000,2,40204040503020206050203040501020604060103020301030506050303060306040301040106060201030404030505020,board_n_424.txt
"((2, 4), (3, 4))",16,184.375,500,2,2000,2,40204040503020206050203040501020604060103020301030506050303060306040301040106060201030404030505020,board_n_424.txt
"((3, 4), (3, 5))",24,248.69444444444443,500,2,2000,2,40204040503020206050203040501020604060103020301030506050303060306040301040106060201030404030505020,board_n_424.txt
"((4, 2), (5, 2))",28,266.40476190476176,500,2,2000,2,40204040503020206050203040501020604060103020301030506050303060306040301040106060201030404030505020,board_n_424.txt
"((4, 2), (4, 3))",14,160.47619047619045,500,2,2000,2,40204040503020206050203040501020604060103020301030506050303060306040301040106060201030404030505020,board_n_424.txt
"((4, 3), (5, 3))",25,250.78666666666663,500,2,2000,2,40204040503020206050203040501020604060103020301030506050303060306040301040106060201030404030505020,board_n_424.txt
"((5, 3), (6, 3))",14,161.42857142857142,500,2,2000,2,40204040503020206050203040501020604060103020301030506050303060306040301040106060201030404030505020,board_n_424.txt
"((0, 2), (0, 3))",9,185.55555555555554,500,2,2000,2,60405010602050201010303020102020106040501030504020401060503050506050603050303010303030604020602060,board_n_1493.txt
"((0, 3), (1, 3))",7,152.85714285714286,500,2,2000,2,60405010602050201010303020102020106040501030504020401060503050506050603050303010303030604020602060,board_n_1493.txt
"((3, 0), (4, 0))",7,150.0,500,2,2000,2,60405010602050201010303020102020106040501030504020401060503050506050603050303010303030604020602060,board_n_1493.txt
"((3, 1), (4, 1))",9,213.88888888888889,500,2,2000,2,60405010602050201010303020102020106040501030504020401060503050506050603050303010303030604020602060,board_n_1493.txt
"((3, 5), (3, 6))",7,153.8095238095238,500,2,2000,2,60405010602050201010303020102020106040501030504020401060503050506050603050303010303030604020602060,board_n_1493.txt
"((4, 0), (4, 1))",72,461.94444444444446,500,2,2000,2,60405010602050201010303020102020106040501030504020401060503050506050603050303010303030604020602060,board_n_1493.txt
"((4, 1), (5, 1))",1839,924.3898469665154,500,2,2000,2,60405010602050201010303020102020106040501030504020401060503050506050603050303010303030604020602060,board_n_1493.txt
"((4, 1), (4, 2))",7,132.85714285714286,500,2,2000,2,60405010602050201010303020102020106040501030504020401060503050506050603050303010303030604020602060,board_n_1493.txt
"((4, 4), (4, 5))",8,188.75,500,2,2000,2,60405010602050201010303020102020106040501030504020401060503050506050603050303010303030604020602060,board_n_1493.txt
"((5, 0), (5, 1))",7,130.0,500,2,2000,2,60405010602050201010303020102020106040501030504020401060503050506050603050303010303030604020602060,board_n_1493.txt
"((5, 3), (5, 4))",18,324.81481481481484,500,2,2000,2,60405010602050201010303020102020106040501030504020401060503050506050603050303010303030604020602060,board_n_1493.txt
"((5, 4), (5, 5))",10,228.0,500,2,2000,2,60405010602050201010303020102020106040501030504020401060503050506050603050303010303030604020602060,board_n_1493.txt
"((0, 2), (0, 3))",79,168.21518987341773,500,2,2000,2,10203060201050103060501020403050602010305010103020406020306020401030503050604060404040102050401040,board_n_418.txt
"((0, 4), (0, 5))",102,186.50980392156862,500,2,2000,2,10203060201050103060501020403050602010305010103020406020306020401030503050604060404040102050401040,board_n_418.txt
