Metadata_1,Metadata_2,Metadata_3,Metadata_4,Metadata_5,Move_1_Coordinates,Move_1_Attribute1,Move_1_Attribute2,Move_2_Coordinates,Move_2_Attribute1,Move_2_Attribute2,Move_3_Coordinates,Move_3_Attribute1,Move_3_Attribute2,Move_4_Coordinates,Move_4_Attribute1,Move_4_Attribute2,Move_5_Coordinates,Move_5_Attribute1,Move_5_Attribute2,Move_6_Coordinates,Move_6_Attribute1,Move_6_Attribute2,Move_7_Coordinates,Move_7_Attribute1,Move_7_Attribute2,File,Move_8_Coordinates,Move_8_Attribute1,Move_8_Attribute2,Move_9_Coordinates,Move_9_Attribute1,Move_9_Attribute2,Move_10_Coordinates,Move_10_Attribute1,Move_10_Attribute2,Move_11_Coordinates,Move_11_Attribute1,Move_11_Attribute2,Move_12_Coordinates,Move_12_Attribute1,Move_12_Attribute2,Move_13_Coordinates,Move_13_Attribute1,Move_13_Attribute2,Move_14_Coordinates,Move_14_Attribute1,Move_14_Attribute2,Move_15_Coordinates,Move_15_Attribute1,Move_15_Attribute2,Move_16_Coordinates,Move_16_Attribute1,Move_16_Attribute2,Move_17_Coordinates,Move_17_Attribute1,Move_17_Attribute2,Move_18_Coordinates,Move_18_Attribute1,Move_18_Attribute2,Move_19_Coordinates,Move_19_Attribute1,Move_19_Attribute2,Move_20_Coordinates,Move_20_Attribute1,Move_20_Attribute2,Move_21_Coordinates,Move_21_Attribute1,Move_21_Attribute2,Move_22_Coordinates,Move_22_Attribute1,Move_22_Attribute2,Move_23_Coordinates,Move_23_Attribute1,Move_23_Attribute2
500,2,2000,2,60503010506040101050506020203020205040204060304030106010301030106030601060503020205020103010405020,"((0, 1), (1, 1))",33,150.00000000000003,"((0, 3), (0, 4))",41.0,171.41463414634146,"((0, 4), (1, 4))",43.0,175.9767441860465,"((3, 0), (3, 1))",1575.0,362.60671201814006,"((3, 1), (4, 1))",33.0,146.78787878787878,"((3, 2), (4, 2))",54.0,195.92592592592592,"((3, 5), (4, 5))",53.0,195.96226415094338,board_n_1112.txt,"((4, 2), (4, 3))",44.0,177.61363636363637,"((5, 0), (5, 1))",44.0,177.1363636363636,"((5, 2), (5, 3))",80.0,227.925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500,2,2000,2,40105060305020504060205030202040401050205020504010405040305030503030605040201050406060601020503020,"((0, 0), (0, 1))",25,166.0,"((0, 4), (0, 5))",25.0,162.79999999999998,"((1, 1), (1, 2))",27.0,173.7037037037037,"((2, 5), (3, 5))",41.0,219.74796747967483,"((2, 5), (2, 6))",27.0,174.62962962962962,"((3, 1), (3, 2))",25.0,166.0,"((3, 4), (3, 5))",32.0,190.9375,board_n_2355.txt,"((4, 2), (4, 3))",1720.0,778.4510474344765,"((4, 3), (5, 3))",27.0,174.44444444444446,"((4, 3), (4, 4))",25.0,164.8,"((5, 0), (5, 1))",26.0,169.23076923076923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500,2,2000,2,30203020204050502040202050305060104050202020104020205060603060205030201020306040605030106050401060,"((0, 1), (0, 2))",22,263.56060606060606,"((1, 1), (1, 2))",14.0,205.35714285714286,"((1, 3), (2, 3))",14.0,195.47619047619045,"((1, 4), (2, 4))",10.0,144.0,"((1, 5), (2, 5))",13.0,178.46153846153845,"((2, 2), (2, 3))",1641.0,560.3372653144127,"((2, 3), (3, 3))",20.0,252.2,board_n_833.txt,"((2, 4), (3, 4))",29.0,309.50574712643686,"((2, 4), (2, 5))",23.0,279.7391304347826,"((2, 5), (3, 5))",19.0,246.40350877192984,"((3, 4), (3, 5))",185.0,454.9405405405407,"((5, 2), (5, 3))",10.0,142.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500,2,2000,2,60103020102020603050504050104040503040105020402050605110101020302010102010504030302060602050302020,"((0, 3), (0, 4))",20,363.66666666666663,"((1, 4), (1, 5))",6.0,161.66666666666666,"((2, 2), (2, 3))",12.0,279.7222222222222,"((2, 5), (2, 6))",1920.0,880.9256200396852,"((3, 2), (3, 3))",7.0,190.0,"((3, 5), (3, 6))",10.0,262.3333333333333,"((4, 3), (5, 3))",7.0,170.0,board_n_1884.txt,"((4, 3), (4, 4))",6.0,146.66666666666666,"((5, 2), (6, 2))",12.0,294.5833333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500,2,2000,2,50102030501050304060306030105040502040506010203010406030206050305040503010604020302050204040501020,"((4, 4), (4, 5))",2000,309.77441305916267,,,,,,,,,,,,,,,,,,,board_n_1890.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500,2,2000,2,60605030502050303020602050303010205010403050403010506060506050501040602020102030504060306050104050,"((0, 5), (1, 5))",61,159.983606557377,"((3, 3), (3, 4))",1652.0,337.4738892732223,"((3, 4), (4, 4))",79.0,179.48101265822783,"((4, 0), (4, 1))",56.0,153.82142857142858,"((5, 2), (5, 3))",62.0,161.9354838709677,"((5, 5), (5, 6))",90.0,188.26666666666662,,,,board_n_1648.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500,2,2000,2,30102030402060204050601050405030406030501020504040506050105060302060506060104030204060501060401020,"((1, 1), (1, 2))",187,173.34759358288775,"((2, 0), (2, 1))",199.0,176.54103852596316,"((2, 5), (3, 5))",363.0,201.91643709825522,"((2, 5), (2, 6))",224.0,182.05357142857147,"((3, 4), (3, 5))",167.0,167.16766467065875,"((3, 5), (3, 6))",134.0,155.08955223880596,"((4, 2), (5, 2))",589.0,217.62082625919643,board_n_2341.txt,"((5, 1), (6, 1))",137.0,156.2481751824818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500,2,2000,2,20601020301030301010306020102060203050204050206050205020104010103050201010502040406020201020603030,"((0, 3), (0, 4))",11,182.27272727272728,"((2, 1), (3, 1))",9.0,157.77777777777777,"((2, 4), (3, 4))",161.0,462.88612836438926,"((2, 4), (2, 5))",11.0,187.72727272727272,"((2, 5), (3, 5))",18.0,272.8703703703704,"((2, 5), (2, 6))",11.0,181.0606060606061,"((3, 4), (3, 5))",10.0,174.0,board_n_827.txt,"((3, 5), (3, 6))",9.0,154.44444444444446,"((4, 0), (4, 1))",9.0,144.44444444444446,"((4, 1), (5, 1))",1718.0,835.6700990446631,"((4, 2), (5, 2))",13.0,223.97435897435895,"((5, 1), (5, 2))",11.0,185.45454545454547,"((5, 2), (6, 2))",9.0,150.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500,2,2000,2,30604050602020303050103060304020305040102040105060503010602010306060503060501040306010405050603020,"((1, 2), (2, 2))",23,168.69565217391303,"((1, 2), (1, 3))",1861.0,582.0647160171616,"((2, 2), (2, 3))",26.0,184.15384615384616,"((2, 3), (3, 3))",20.0,148.50000000000003,"((3, 2), (4, 2))",19.0,144.21052631578948,"((3, 3), (4, 3))",33.0,209.93939393939394,"((3, 5), (4, 5))",18.0,141.66666666666663,board_n_199.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500,2,2000,2,30504050304010603050203010206010405010306010105010103050306030402010302050603050104030203030405040,"((0, 2), (1, 2))",18,242.5,"((1, 2), (1, 3))",10.0,142.33333333333334,"((1, 4), (1, 5))",12.0,185.0,"((2, 2), (2, 3))",1853.0,1006.9905472892505,"((2, 4), (2, 5))",12.0,180.0,"((3, 1), (3, 2))",13.0,190.76923076923077,"((3, 2), (3, 3))",13.0,188.84615384615384,board_n_760.txt,"((3, 4), (3, 5))",10.0,146.0,"((3, 5), (4, 5))",10.0,139.0,"((4, 2), (4, 3))",11.0,156.36363636363637,"((4, 4), (4, 5))",11.0,166.36363636363637,"((4, 5), (4, 6))",10.0,139.0,"((5, 2), (5, 3))",17.0,231.17647058823528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500,2,2000,2,60403050201030502050205030403010301020403050603020503040302060506040501010502050504030101050506060,"((0, 2), (1, 2))",17,202.94117647058823,"((0, 3), (1, 3))",52.0,335.38461538461536,"((1, 3), (1, 4))",15.0,182.0,"((1, 5), (1, 6))",17.0,197.64705882352942,"((2, 3), (2, 4))",24.0,251.875,"((2, 5), (2, 6))",24.0,253.47222222222226,"((3, 4), (4, 4))",29.0,273.67816091954035,board_n_774.txt,"((3, 5), (3, 6))",28.0,266.3690476190476,"((4, 3), (5, 3))",1589.0,687.2061194521868,"((4, 3), (4, 4))",21.0,233.41269841269843,"((4, 5), (4, 6))",29.0,270.28735632183896,"((5, 0), (6, 0))",18.0,211.11111111111111,"((5, 2), (6, 2))",18.0,208.05555555555554,"((5, 2), (5, 3))",66.0,352.71717171717177,"((5, 3), (6, 3))",23.0,247.8985507246377,"((5, 3), (5, 4))",14.0,173.57142857142858,"((5, 5), (6, 5))",16.0,184.375,,,,,,,,,,,,,,,,,,
500,2,2000,2,60301050601020205040406040204040506040201020106020401050402020401030502040206060501010606020502050,"((1, 1), (2, 1))",20,170.5,"((1, 2), (2, 2))",16.0,140.0,"((1, 3), (1, 4))",20.0,174.5,"((1, 4), (2, 4))",22.0,187.04545454545453,"((1, 4), (1, 5))",1555.0,544.400459347725,"((2, 3), (2, 4))",16.0,138.75,"((2, 5), (2, 6))",19.0,163.859649122807,board_n_1933.txt,"((3, 0), (4, 0))",18.0,157.22222222222223,"((3, 2), (3, 3))",26.0,206.73076923076923,"((3, 3), (4, 3))",21.0,182.38095238095238,"((4, 0), (5, 0))",17.0,150.58823529411765,"((4, 0), (4, 1))",19.0,165.78947368421052,"((4, 1), (5, 1))",20.0,172.0,"((4, 3), (4, 4))",46.0,276.7826086956522,"((5, 2), (6, 2))",95.0,336.55087719298245,"((5, 3), (6, 3))",27.0,216.2962962962963,"((5, 5), (6, 5))",25.0,202.6,"((5, 5), (5, 6))",18.0,158.88888888888889,,,,,,,,,,,,,,,
500,2,2000,2,20302030302050201060306020101060104060101060203030103020506030506010202030106020204040505020101030,"((0, 1), (0, 2))",16,210.41666666666669,"((1, 1), (2, 1))",13.0,179.23076923076923,"((2, 3), (3, 3))",12.0,164.16666666666666,"((2, 4), (3, 4))",16.0,214.375,"((3, 0), (3, 1))",18.0,233.4259259259259,"((3, 4), (4, 4))",1854.0,650.823864317391,"((3, 4), (3, 5))",28.0,289.9285714285714,board_n_84.txt,"((5, 1), (5, 2))",13.0,179.23076923076923,"((5, 3), (6, 3))",18.0,227.77777777777777,"((5, 5), (5, 6))",12.0,167.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500,2,2000,2,30506020405060402030103040205010402050101030406010503010506013401010401040401060503050406010301050,"((3, 1), (4, 1))",5,344.6666666666667,"((3, 3), (4, 3))",1933.0,930.1499396447678,"((3, 5), (3, 6))",11.0,531.2121212121212,"((4, 2), (4, 3))",4.0,217.5,"((4, 3), (5, 3))",32.0,715.5104166666667,"((4, 3), (4, 4))",5.0,288.0,"((4, 5), (4, 6))",10.0,524.6666666666667,board_n_984.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500,2,2000,2,60603020203050206050206010206040205030505010301050201030204010606020105020402030102010106010103020,"((1, 0), (1, 1))",54,165.40740740740742,"((1, 2), (1, 3))",61.0,176.879781420765,"((2, 0), (2, 1))",52.0,163.57692307692307,"((2, 2), (2, 3))",45.0,151.0222222222222,"((2, 3), (2, 4))",1622.0,558.1051807488315,"((4, 5), (4, 6))",78.0,194.23076923076923,"((5, 5), (6, 5))",88.0,202.6818181818182,board_n_748.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500,2,2000,2,60103020106060305040105020604020404020304040505060202050604060604050104040202050101040206040606040,"((1, 4), (1, 5))",3,205.55555555555557,"((2, 0), (2, 1))",3.0,193.33333333333334,"((2, 4), (2, 5))",2.0,140.0,"((3, 0), (4, 0))",2.0,140.0,"((3, 0), (3, 1))",3.0,230.0,"((4, 0), (5, 0))",2.0,120.0,"((4, 0), (4, 1))",1983.0,1107.4785678265243,board_n_990.txt,"((5, 1), (6, 1))",2.0,140.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500,2,2000,2,40504020103050303060504040106010404060505060101020405030406030304030306020305030406010405030402050,"((1, 3), (2, 3))",2,200.0,"((1, 4), (2, 4))",6.0,488.05555555555566,"((2, 3), (2, 4))",2.0,120.0,"((2, 4), (3, 4))",2.0,140.0,"((4, 0), (5, 0))",2.0,120.0,"((4, 0), (4, 1))",2.0,160.0,"((4, 3), (5, 3))",2.0,200.0,board_n_1927.txt,"((4, 3), (4, 4))",3.0,196.66666666666666,"((4, 4), (5, 4))",1965.0,1224.081958075857,"((4, 4), (4, 5))",2.0,120.0,"((5, 2), (5, 3))",2.0,120.0,"((5, 3), (6, 3))",2.0,200.0,"((5, 3), (5, 4))",2.0,206.66666666666669,"((5, 4), (6, 4))",2.0,120.0,"((5, 4), (5, 5))",4.0,344.16666666666663,,,,,,,,,,,,,,,,,,,,,,,,
500,2,2000,2,60401030605010306060103020306030202060206040301030405040604020203010603030504030506060504060604020,"((0, 0), (1, 0))",91,197.83516483516485,"((1, 0), (2, 0))",58.0,162.6551724137931,"((1, 0), (1, 1))",76.0,185.10526315789474,"((2, 4), (2, 5))",70.0,178.97142857142856,"((3, 3), (3, 4))",1624.0,348.9613095238101,"((4, 1), (5, 1))",81.0,189.87654320987653,,,,board_n_90.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500,2,2000,2,60202010602040301030105040605040406060306020205040203030604010102040606040303040201040101030105010,"((2, 1), (3, 1))",1824,430.38071306739033,"((2, 3), (3, 3))",47.0,178.6950354609929,"((2, 5), (2, 6))",55.0,191.05454545454546,"((5, 4), (5, 5))",74.0,214.7027027027027,,,,,,,,,,board_n_1099.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500,2,2000,2,40101030405060602020602040103050305040205050201020304050406050406010405020204040201020502050105010,"((1, 3), (1, 4))",196,160.0238095238094,"((1, 4), (1, 5))",149.0,146.10738255033564,"((2, 4), (2, 5))",194.0,159.7611683848797,"((4, 5), (4, 6))",214.0,164.22897196261675,"((5, 0), (6, 0))",1079.0,281.5667505185576,"((5, 1), (6, 1))",168.0,152.74206349206352,,,,board_n_1072.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500,2,2000,2,20305030206050106060502050304010301030101030103010104010505040605020203020406040306010202040501010,"((1, 0), (1, 1))",15,207.22222222222223,"((2, 3), (2, 4))",13.0,176.15384615384616,"((2, 4), (3, 4))",13.0,184.30769230769232,"((2, 5), (3, 5))",27.0,288.33333333333337,"((3, 1), (3, 2))",1900.0,543.8949289891398,"((3, 5), (3, 6))",16.0,221.375,"((5, 3), (6, 3))",16.0,216.75,board_n_1714.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500,2,2000,2,40103060505040304020403060303010602050504020405020404050601050605020602060105020402010505030401050,"((1, 2), (1, 3))",37,200.0,"((4, 3), (5, 3))",1850.0,725.5195280995271,"((4, 5), (5, 5))",29.0,173.83908045977012,"((5, 2), (6, 2))",30.0,177.13333333333333,"((5, 2), (5, 3))",27.0,165.9259259259259,"((5, 3), (6, 3))",27.0,163.7037037037037,,,,board_n_2209.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500,2,2000,2,50303060402030205020302050504030604060404010602010402050105060403020405030204060103040106020604020,"((0, 3), (1, 3))",21,178.8095238095238,"((2, 3), (3, 3))",24.0,193.33333333333334,"((2, 3), (2, 4))",1859.0,454.61597376981865,"((2, 4), (3, 4))",26.0,205.73076923076923,"((3, 1), (3, 2))",20.0,170.5,"((3, 3), (3, 4))",50.0,281.41999999999996,,,,board_n_1700.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500,2,2000,2,10401030302030105010403040406020306060103050402010303040501010603060303010201060501050204030402030,"((0, 5), (0, 6))",24,218.75,"((1, 3), (1, 4))",19.0,186.8421052631579,"((1, 4), (2, 4))",41.0,278.0975609756097,"((2, 4), (3, 4))",15.0,152.66666666666666,"((3, 3), (4, 3))",21.0,203.33333333333334,"((3, 5), (4, 5))",22.0,208.86363636363637,"((3, 5), (3, 6))",17.0,172.35294117647058,board_n_1066.txt,"((4, 2), (5, 2))",17.0,170.0,"((4, 2), (4, 3))",1681.0,695.3710848606769,"((4, 3), (5, 3))",19.0,187.19298245614033,"((4, 4), (5, 4))",90.0,341.7037037037037,"((5, 0), (6, 0))",34.0,259.27450980392155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500,2,2000,2,40601060401040103030405020603010502040405040301060304040401030503030102060106050304010302040506040,"((1, 0), (2, 0))",1314,334.47282017829934,"((1, 3), (2, 3))",45.0,166.5777777777778,"((1, 3), (1, 4))",56.0,186.46428571428572,"((2, 0), (2, 1))",43.0,160.32558139534885,"((2, 4), (3, 4))",39.0,150.2051282051282,"((3, 1), (3, 2))",65.0,200.04615384615386,"((3, 4), (3, 5))",90.0,224.98888888888885,board_n_947.txt,"((4, 1), (4, 2))",60.0,194.3,"((4, 2), (4, 3))",76.0,212.8947368421053,"((4, 3), (4, 4))",118.0,242.25423728813558,"((5, 4), (5, 5))",94.0,227.10638297872342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500,2,2000,2,20104040501050401010306030106040406050102020502050104020302010604020602030403050504010501010204050,"((1, 0), (2, 0))",189,156.3880070546737,"((1, 5), (1, 6))",182.0,154.63003663003664,"((3, 1), (4, 1))",139.0,140.17060637204526,"((4, 0), (4, 1))",1287.0,259.33814950481633,"((4, 5), (4, 6))",203.0,159.79967159277496,,,,,,,board_n_2221.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500,2,2000,2,40104050304060504060604030401030205010603030402050601030206030304020503020205050604030205020501020,"((0, 1), (1, 1))",30,177.66666666666666,"((0, 3), (1, 3))",36.0,198.75,"((0, 5), (1, 5))",33.0,191.06060606060606,"((1, 5), (1, 6))",37.0,202.27027027027026,"((3, 0), (4, 0))",38.0,204.92982456140354,"((4, 0), (5, 0))",39.0,208.87179487179486,"((4, 0), (4, 1))",43.0,218.8372093023256,board_n_1728.txt,"((4, 2), (5, 2))",26.0,159.2307692307692,"((4, 3), (5, 3))",27.0,166.2962962962963,"((5, 2), (6, 2))",1642.0,410.3550838118446,"((5, 3), (6, 3))",49.0,232.8231292517007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500,2,2000,2,20301030203030506040101020101010406030506040401040202030402020503050303060302050105040102040301010,"((0, 2), (1, 2))",6,230.0,"((0, 3), (0, 4))",4.0,162.5,"((1, 5), (1, 6))",5.0,199.0,"((2, 2), (3, 2))",11.0,350.7575757575758,"((3, 1), (3, 2))",1949.0,989.8938853461716,"((3, 2), (3, 3))",4.0,149.16666666666669,"((4, 3), (5, 3))",4.0,150.83333333333334,board_n_47.txt,"((4, 4), (5, 4))",4.0,150.83333333333334,"((4, 5), (5, 5))",4.0,137.5,"((5, 0), (6, 0))",4.0,127.5,"((5, 2), (5, 3))",5.0,189.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500,2,2000,2,50302050603030106050503020105050302030103010303060403030402010203030604060302040203060505060303060,"((0, 4), (1, 4))",14,190.71428571428572,"((0, 4), (0, 5))",12.0,165.0,"((1, 1), (2, 1))",11.0,145.45454545454547,"((1, 2), (2, 2))",12.0,168.33333333333334,"((2, 3), (3, 3))",20.0,245.0,"((2, 4), (3, 4))",10.0,132.0,"((2, 4), (2, 5))",13.0,181.53846153846155,board_n_53.txt,"((2, 5), (3, 5))",11.0,148.1818181818182,"((2, 5), (2, 6))",11.0,149.0909090909091,"((3, 4), (4, 4))",1814.0,640.6719693390025,"((3, 4), (3, 5))",23.0,267.9130434782609,"((4, 2), (5, 2))",11.0,143.63636363636363,"((4, 5), (4, 6))",12.0,160.0,"((5, 5), (6, 5))",13.0,173.84615384615384,"((5, 5), (5, 6))",13.0,184.6153846153846,,,,,,,,,,,,,,,,,,,,,,,,
500,2,2000,2,10601030305020601060102030204020203050203010604020506010502050106010106050606020406040201050106040,"((0, 1), (1, 1))",59,210.1864406779661,"((0, 2), (1, 2))",64.0,217.98958333333334,"((0, 5), (1, 5))",41.0,178.0487804878049,"((1, 5), (2, 5))",50.0,197.12,"((2, 3), (3, 3))",41.0,175.90243902439025,"((2, 5), (2, 6))",55.0,204.65454545454546,"((4, 1), (5, 1))",1516.0,710.400490011306,board_n_953.txt,"((4, 3), (4, 4))",67.0,221.70149253731344,"((4, 4), (5, 4))",71.0,225.90140845070422,"((5, 0), (5, 1))",36.0,164.35185185185182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500,2,2000,2,40506010202030306010403010604020604040605050103010603040301020405010201060401050503030505020304020,"((1, 1), (1, 2))",1693,461.11868196776607,"((3, 3), (4, 3))",199.0,211.5721464465183,"((5, 0), (5, 1))",108.0,179.49382716049382,,,,,,,,,,,,,board_n_2235.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500,2,2000,2,60504050105030201030104040303030106050306040402030602020304010401010606030402040501030504040105030,"((1, 2), (2, 2))",21,200.95238095238096,"((2, 5), (2, 6))",17.0,170.0,"((4, 1), (4, 2))",21.0,202.38095238095238,"((4, 2), (5, 2))",17.0,172.64705882352942,"((4, 2), (4, 3))",38.0,271.51754385964915,"((4, 3), (5, 3))",20.0,194.0,"((5, 0), (5, 1))",17.0,174.11764705882354,board_n_562.txt,"((5, 1), (5, 2))",1659.0,898.4729469847024,"((5, 2), (5, 3))",49.0,294.6938775510204,"((5, 3), (6, 3))",23.0,215.65217391304347,"((5, 3), (5, 4))",97.0,345.8075601374571,"((5, 4), (6, 4))",21.0,204.76190476190476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500,2,2000,2,50503030101040606030201020101050203030204030101030105050102050604050201010304030306060403040602030,"((0, 3), (1, 3))",26,201.025641025641,"((0, 5), (1, 5))",22.0,177.50000000000003,"((1, 2), (2, 2))",27.0,209.07407407407408,"((1, 2), (1, 3))",33.0,232.64646464646466,"((2, 0), (3, 0))",68.0,301.44607843137254,"((2, 2), (2, 3))",28.0,211.0,"((2, 4), (3, 4))",35.0,239.0,board_n_204.txt,"((3, 0), (4, 0))",37.0,244.3783783783784,"((3, 0), (3, 1))",28.0,212.69047619047618,"((3, 3), (3, 4))",21.0,174.5238095238095,"((4, 0), (4, 1))",40.0,254.85,"((4, 3), (4, 4))",1594.0,536.4433291509827,"((5, 2), (5, 3))",41.0,257.3170731707317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500,2,2000,2,10402020102010404030301040205010305030404060301040202030206030605020305010405020505040102040304010,"((0, 4), (0, 5))",36,204.30555555555554,"((1, 3), (2, 3))",23.0,145.82608695652175,"((1, 4), (2, 4))",1765.0,464.36178335356766,"((3, 1), (3, 2))",27.0,167.40740740740742,"((3, 2), (4, 2))",28.0,174.28571428571428,"((4, 4), (5, 4))",39.0,212.30769230769232,"((4, 4), (4, 5))",24.0,150.41666666666669,board_n_210.txt,"((5, 3), (5, 4))",23.0,147.3913043478261,"((5, 4), (5, 5))",35.0,199.77142857142857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500,2,2000,2,60103020106010102030506010402060404060403060203020404020106040502060303020603050204030501060304010,"((0, 4), (0, 5))",6,226.66666666666666,"((0, 5), (1, 5))",5.0,162.0,"((1, 5), (1, 6))",5.0,184.0,"((2, 0), (2, 1))",6.0,220.55555555555557,"((2, 2), (3, 2))",5.0,142.0,"((2, 3), (3, 3))",5.0,144.0,"((2, 4), (3, 4))",6.0,234.7222222222222,board_n_576.txt,"((2, 4), (2, 5))",1956.0,782.2260606355709,"((3, 0), (3, 1))",6.0,223.33333333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500,2,2000,2,50503030105040501050104030602010403060403060301050605060101050502010201020602040604030105040502060,"((0, 1), (1, 1))",140,191.91666666666666,"((0, 2), (1, 2))",196.0,209.85374149659862,"((3, 1), (4, 1))",190.0,208.1774436090225,"((3, 1), (3, 2))",694.0,256.4743721696176,"((3, 2), (4, 2))",626.0,253.43473299863078,"((5, 0), (5, 1))",154.0,196.96320346320354,,,,board_n_238.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500,2,2000,2,10405020406020606040206010602040603040202020101050103010605030203010405020303040302040202030202060,"((0, 5), (1, 5))",5,156.66666666666669,"((1, 1), (1, 2))",5.0,162.0,"((1, 2), (2, 2))",6.0,166.66666666666666,"((3, 3), (3, 4))",6.0,202.22222222222226,"((3, 5), (4, 5))",5.0,146.0,"((4, 2), (4, 3))",6.0,219.16666666666666,"((4, 3), (5, 3))",1941.0,753.2844222009621,board_n_1516.txt,"((4, 3), (4, 4))",6.0,190.0,"((4, 4), (5, 4))",8.0,263.75,"((4, 4), (4, 5))",6.0,170.0,"((5, 4), (5, 5))",6.0,188.8888888888889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500,2,2000,2,20204040204010105020601040502030503020606060604020303050404020501040506030203020403020401020502050,"((0, 2), (1, 2))",105,189.84761904761905,"((0, 4), (0, 5))",92.0,180.9057971014493,"((2, 3), (3, 3))",135.0,205.1037037037037,"((3, 2), (4, 2))",133.0,203.9824561403509,"((3, 2), (3, 3))",73.0,163.5205479452055,"((5, 3), (6, 3))",1169.0,315.65646258503386,"((5, 4), (6, 4))",293.0,242.18576304241827,board_n_1270.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500,2,2000,2,50205010605010602050606030506060303040602030602060602010503040204060501010304050604060502050603030,"((1, 0), (1, 1))",1804,833.3446529757517,"((1, 5), (2, 5))",14.0,155.0,"((2, 4), (3, 4))",16.0,179.375,"((2, 4), (2, 5))",46.0,297.65942028985506,"((2, 5), (3, 5))",20.0,211.33333333333334,"((3, 0), (3, 1))",13.0,146.15384615384616,"((3, 1), (3, 2))",19.0,200.52631578947367,board_n_1264.txt,"((3, 4), (3, 5))",15.0,170.0,"((3, 5), (4, 5))",21.0,209.52380952380952,"((4, 3), (5, 3))",32.0,264.6875000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500,2,2000,2,30604020205050603020604030405010301050105020303010402060105060302010605040601040405050502060106040,"((0, 2), (1, 2))",47,204.61702127659575,"((1, 1), (1, 2))",1717.0,473.8843728910693,"((2, 1), (2, 2))",29.0,157.0344827586207,"((3, 3), (4, 3))",40.0,190.65,"((4, 0), (4, 1))",49.0,208.69387755102042,"((4, 2), (4, 3))",49.0,206.77551020408163,"((4, 3), (5, 3))",32.0,168.1875,board_n_1502.txt,"((5, 0), (5, 1))",37.0,182.92792792792795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
